Ref_User;Ref_User_Emotion;Ref_User_Emotion_Percentage;Eval;Eval_User_Emotion;Eval_User_Emotion_Percentage;Emotion;Intensity;Dimension;Distance;Within_User
Delta;H;0;Echo;A;21;Anger;Low;512;0.985;0
Delta;A;0;Echo;A;21;Anger;Low;512;0.985;0
Alpha;H;7;Bravo;A;56;Anger;High;512;0.985;0
Echo;H;5;Delta;A;25;Anger;Low;512;0.985;0
Delta;A;8;Echo;A;21;Anger;Low;512;0.986;0
Alpha;H;6;Bravo;A;56;Anger;High;512;0.986;0
Delta;H;6;Echo;A;53;Anger;High;512;0.986;0
Delta;A;5;Bravo;A;53;Anger;High;512;0.986;0
Delta;A;7;Bravo;A;55;Anger;High;512;0.986;0
Echo;A;5;Delta;H;52;Happiness;High;512;0.986;0
Delta;H;3;Echo;A;53;Anger;High;512;0.986;0
Echo;A;6;Delta;H;52;Happiness;High;512;0.986;0
Alpha;H;2;Bravo;A;53;Anger;High;512;0.986;0
Delta;H;0;Echo;A;53;Anger;High;512;0.986;0
Delta;A;0;Echo;A;53;Anger;High;512;0.986;0
Delta;H;8;Echo;A;53;Anger;High;512;0.986;0
Alpha;H;2;Bravo;A;57;Anger;High;512;0.986;0
Delta;A;1;Echo;A;29;Anger;Low;512;0.986;0
Alpha;A;6;Bravo;A;55;Anger;High;512;0.986;0
Echo;A;3;Delta;H;51;Happiness;High;512;0.987;0
Delta;A;7;Bravo;A;56;Anger;High;512;0.987;0
Delta;H;9;Echo;A;52;Anger;High;512;0.987;0
Echo;A;8;Delta;H;50;Happiness;High;512;0.987;0
Delta;A;3;Echo;A;28;Anger;Low;512;0.987;0
Alpha;A;7;Bravo;A;53;Anger;High;512;0.987;0
Echo;A;10;Delta;H;51;Happiness;High;512;0.987;0
Alpha;H;3;Bravo;A;60;Anger;High;512;0.987;0
Alpha;H;8;Bravo;A;56;Anger;High;512;0.987;0
Alpha;H;0;Bravo;A;56;Anger;High;512;0.988;0
Echo;H;3;Delta;A;25;Anger;Low;512;0.988;0
Alpha;A;6;Bravo;A;56;Anger;High;512;0.988;0
Alpha;H;10;Bravo;A;54;Anger;High;512;0.988;0
Delta;H;10;Echo;A;52;Anger;High;512;0.988;0
Alpha;H;8;Bravo;A;51;Anger;High;512;0.988;0
Echo;H;6;Delta;H;50;Happiness;High;512;0.988;0
Echo;A;1;Delta;H;50;Happiness;High;512;0.988;0
Echo;A;9;Delta;H;50;Happiness;High;512;0.988;0
Alpha;H;1;Bravo;A;53;Anger;High;512;0.988;0
Delta;H;10;Echo;A;30;Anger;Low;512;0.988;0
Alpha;H;9;Bravo;A;50;Anger;High;512;0.988;0
Echo;H;1;Delta;H;50;Happiness;High;512;0.988;0
Echo;A;5;Delta;H;54;Happiness;High;512;0.988;0
Echo;A;5;Delta;H;53;Happiness;High;512;0.988;0
Echo;A;6;Delta;H;54;Happiness;High;512;0.988;0
Echo;A;6;Delta;H;53;Happiness;High;512;0.988;0
Alpha;H;1;Bravo;A;57;Anger;High;512;0.988;0
Delta;A;1;Echo;A;28;Anger;Low;512;0.988;0
Delta;H;9;Echo;A;30;Anger;Low;512;0.989;0
Echo;A;7;Delta;H;52;Happiness;High;512;0.989;0
Alpha;H;3;Bravo;A;58;Anger;High;512;0.989;0
Echo;H;2;Delta;H;50;Happiness;High;512;0.989;0
Delta;H;7;Echo;A;53;Anger;High;512;0.989;0
Echo;A;8;Delta;H;51;Happiness;High;512;0.99;0
Alpha;H;7;Bravo;A;53;Anger;High;512;0.99;0
Alpha;H;9;Bravo;A;52;Anger;High;512;0.99;0
Echo;A;5;Delta;H;56;Happiness;High;512;0.99;0
Echo;H;6;Delta;H;51;Happiness;High;512;0.99;0
Alpha;H;3;Bravo;A;59;Anger;High;512;0.99;0
Echo;A;0;Delta;H;50;Happiness;High;512;0.99;0
Echo;H;0;Delta;H;50;Happiness;High;512;0.99;0
Echo;A;4;Delta;H;50;Happiness;High;512;0.99;0
Echo;A;1;Delta;H;51;Happiness;High;512;0.99;0
Echo;A;6;Delta;H;56;Happiness;High;512;0.99;0
Alpha;H;7;Bravo;A;57;Anger;High;512;0.99;0
Delta;A;4;Bravo;A;55;Anger;High;512;0.99;0
Alpha;H;9;Bravo;A;55;Anger;High;512;0.99;0
Echo;H;1;Delta;H;51;Happiness;High;512;0.99;0
Delta;H;9;Echo;A;21;Anger;Low;512;0.99;0
Alpha;H;6;Bravo;A;53;Anger;High;512;0.99;0
Echo;H;4;Delta;H;50;Happiness;High;512;0.99;0
Delta;A;2;Echo;A;29;Anger;Low;512;0.99;0
Delta;A;6;Bravo;A;55;Anger;High;512;0.99;0
Alpha;A;6;Bravo;A;57;Anger;High;512;0.991;0
Alpha;H;6;Bravo;A;57;Anger;High;512;0.991;0
Delta;A;10;Echo;A;21;Anger;Low;512;0.991;0
Echo;A;2;Delta;H;50;Happiness;High;512;0.991;0
Alpha;H;10;Bravo;A;50;Anger;High;512;0.991;0
Echo;A;7;Delta;H;54;Happiness;High;512;0.991;0
Echo;A;7;Delta;H;53;Happiness;High;512;0.991;0
Echo;A;9;Delta;H;51;Happiness;High;512;0.991;0
Delta;H;10;Echo;A;21;Anger;Low;512;0.991;0
Echo;H;2;Delta;H;51;Happiness;High;512;0.991;0
Echo;H;9;Delta;A;25;Anger;Low;512;0.991;0
Alpha;H;0;Bravo;A;57;Anger;High;512;0.991;0
Delta;A;6;Bravo;A;56;Anger;High;512;0.991;0
Alpha;H;0;Bravo;A;53;Anger;High;512;0.991;0
Echo;A;3;Delta;H;52;Happiness;High;512;0.991;0
Delta;A;4;Bravo;A;56;Anger;High;512;0.991;0
Echo;H;5;Delta;H;50;Happiness;High;512;0.992;0
Echo;H;10;Delta;A;25;Anger;Low;512;0.992;0
Echo;A;10;Delta;H;52;Happiness;High;512;0.992;0
Alpha;H;8;Bravo;A;53;Anger;High;512;0.992;0
Echo;H;0;Delta;H;51;Happiness;High;512;0.992;0
Echo;A;0;Delta;H;51;Happiness;High;512;0.992;0
Echo;A;4;Delta;H;51;Happiness;High;512;0.992;0
Echo;A;5;Delta;H;57;Happiness;High;512;0.992;0
Alpha;H;8;Bravo;A;57;Anger;High;512;0.992;0
Echo;H;4;Delta;H;51;Happiness;High;512;0.992;0
Delta;A;2;Echo;A;28;Anger;Low;512;0.992;0
Echo;A;5;Delta;H;55;Happiness;High;512;0.992;0
Echo;A;6;Delta;H;57;Happiness;High;512;0.992;0
Alpha;H;10;Bravo;A;52;Anger;High;512;0.992;0
Echo;A;6;Delta;H;55;Happiness;High;512;0.992;0
Echo;A;7;Delta;H;56;Happiness;High;512;0.993;0
Alpha;H;4;Bravo;A;60;Anger;High;512;0.993;0
Delta;H;8;Echo;A;29;Anger;Low;512;0.993;0
Echo;A;2;Delta;H;51;Happiness;High;512;0.993;0
Alpha;A;6;Bravo;A;53;Anger;High;512;0.993;0
Delta;H;2;Echo;A;29;Anger;Low;512;0.993;0
Delta;H;6;Echo;A;29;Anger;Low;512;0.993;0
Alpha;H;5;Bravo;A;60;Anger;High;512;0.993;0
Delta;A;5;Bravo;A;57;Anger;High;512;0.993;0
Echo;H;5;Delta;H;51;Happiness;High;512;0.994;0
Echo;A;3;Delta;H;54;Happiness;High;512;0.994;0
Echo;A;3;Delta;H;53;Happiness;High;512;0.994;0
Delta;A;9;Echo;A;21;Anger;Low;512;0.994;0
Delta;A;3;Bravo;A;55;Anger;High;512;0.994;0
Echo;A;10;Delta;H;53;Happiness;High;512;0.994;0
Echo;A;10;Delta;H;54;Happiness;High;512;0.994;0
Delta;H;4;Echo;A;29;Anger;Low;512;0.994;0
Delta;H;5;Echo;A;29;Anger;Low;512;0.994;0
Echo;A;8;Delta;H;52;Happiness;High;512;0.994;0
Delta;H;1;Echo;A;29;Anger;Low;512;0.994;0
Alpha;H;4;Bravo;A;58;Anger;High;512;0.994;0
Delta;A;8;Echo;A;29;Anger;Low;512;0.994;0
Echo;H;6;Delta;H;52;Happiness;High;512;0.995;0
Echo;H;7;Delta;A;25;Anger;Low;512;0.995;0
Echo;H;8;Delta;A;25;Anger;Low;512;0.995;0
Alpha;H;10;Bravo;A;55;Anger;High;512;0.995;0
Delta;H;8;Echo;A;28;Anger;Low;512;0.995;0
Echo;A;1;Delta;H;52;Happiness;High;512;0.995;0
Alpha;H;9;Bravo;A;56;Anger;High;512;0.995;0
Echo;H;1;Delta;H;52;Happiness;High;512;0.995;0
Alpha;A;7;Bravo;A;60;Anger;High;512;0.995;0
Echo;H;10;Delta;H;50;Happiness;High;512;0.995;0
Echo;A;7;Delta;H;57;Happiness;High;512;0.995;0
Delta;H;2;Echo;A;28;Anger;Low;512;0.995;0
Echo;A;7;Delta;H;55;Happiness;High;512;0.995;0
Delta;A;7;Bravo;A;53;Anger;High;512;0.995;0
Delta;H;6;Echo;A;28;Anger;Low;512;0.995;0
Delta;A;3;Bravo;A;56;Anger;High;512;0.995;0
Alpha;H;5;Bravo;A;58;Anger;High;512;0.995;0
Echo;A;9;Delta;H;52;Happiness;High;512;0.995;0
Echo;A;10;Delta;A;51;Anger;High;512;0.995;0
Echo;H;2;Delta;H;52;Happiness;High;512;0.995;0
Echo;A;3;Delta;H;56;Happiness;High;512;0.996;0
Alpha;H;4;Bravo;A;59;Anger;High;512;0.996;0
Echo;H;9;Delta;H;50;Happiness;High;512;0.996;0
Echo;A;10;Delta;H;56;Happiness;High;512;0.996;0
Alpha;H;2;Bravo;A;60;Anger;High;512;0.996;0
Echo;H;3;Delta;H;50;Happiness;High;512;0.996;0
Delta;H;4;Echo;A;28;Anger;Low;512;0.996;0
Delta;H;5;Echo;A;28;Anger;Low;512;0.996;0
Delta;H;1;Echo;A;28;Anger;Low;512;0.996;0
Delta;A;5;Bravo;A;59;Anger;High;512;0.996;0
Delta;H;9;Echo;A;53;Anger;High;512;0.996;0
Alpha;H;5;Bravo;A;59;Anger;High;512;0.996;0
Echo;A;8;Delta;H;54;Happiness;High;512;0.996;0
Echo;A;8;Delta;H;53;Happiness;High;512;0.996;0
Delta;H;3;Echo;A;29;Anger;Low;512;0.996;0
Echo;A;0;Delta;H;52;Happiness;High;512;0.996;0
Echo;H;0;Delta;H;52;Happiness;High;512;0.996;0
Alpha;H;9;Bravo;A;51;Anger;High;512;0.997;0
Echo;A;4;Delta;H;52;Happiness;High;512;0.997;0
Echo;H;6;Delta;H;53;Happiness;High;512;0.997;0
Echo;H;6;Delta;H;54;Happiness;High;512;0.997;0
Delta;A;5;Bravo;A;58;Anger;High;512;0.997;0
Echo;H;10;Delta;H;51;Happiness;High;512;0.997;0
Echo;H;4;Delta;H;52;Happiness;High;512;0.997;0
Delta;H;7;Echo;A;29;Anger;Low;512;0.997;0
Echo;A;1;Delta;H;54;Happiness;High;512;0.997;0
Echo;A;1;Delta;H;53;Happiness;High;512;0.997;0
Echo;H;1;Delta;H;53;Happiness;High;512;0.997;0
Echo;H;1;Delta;H;54;Happiness;High;512;0.997;0
Delta;A;5;Bravo;A;60;Anger;High;512;0.997;0
Delta;A;8;Echo;A;28;Anger;Low;512;0.997;0
Alpha;H;2;Bravo;A;58;Anger;High;512;0.997;0
Delta;H;10;Echo;A;53;Anger;High;512;0.997;0
Echo;A;2;Delta;H;52;Happiness;High;512;0.997;0
Echo;H;9;Delta;H;51;Happiness;High;512;0.998;0
Alpha;A;7;Bravo;A;58;Anger;High;512;0.998;0
Echo;H;2;Delta;H;53;Happiness;High;512;0.998;0
Echo;H;2;Delta;H;54;Happiness;High;512;0.998;0
Delta;H;0;Echo;A;29;Anger;Low;512;0.998;0
Delta;A;0;Echo;A;29;Anger;Low;512;0.998;0
Echo;A;3;Delta;H;57;Happiness;High;512;0.998;0
Echo;A;9;Delta;H;54;Happiness;High;512;0.998;0
Echo;A;9;Delta;H;53;Happiness;High;512;0.998;0
Echo;A;8;Delta;H;56;Happiness;High;512;0.998;0
Echo;A;3;Delta;H;55;Happiness;High;512;0.998;0
Echo;H;3;Delta;H;51;Happiness;High;512;0.998;0
Alpha;H;1;Bravo;A;60;Anger;High;512;0.998;0
Alpha;H;9;Bravo;A;53;Anger;High;512;0.998;0
Alpha;A;7;Bravo;A;59;Anger;High;512;0.998;0
Echo;H;5;Delta;H;52;Happiness;High;512;0.998;0
Echo;A;10;Delta;H;57;Happiness;High;512;0.998;0
Echo;A;10;Delta;H;55;Happiness;High;512;0.998;0
Delta;H;3;Echo;A;28;Anger;Low;512;0.998;0
Alpha;H;2;Bravo;A;59;Anger;High;512;0.998;0
Alpha;H;9;Bravo;A;57;Anger;High;512;0.999;0
Echo;H;6;Delta;H;56;Happiness;High;512;0.999;0
Echo;H;0;Delta;H;54;Happiness;High;512;0.999;0
Echo;A;0;Delta;H;54;Happiness;High;512;0.999;0
Echo;A;0;Delta;H;53;Happiness;High;512;0.999;0
Echo;H;0;Delta;H;53;Happiness;High;512;0.999;0
Alpha;H;10;Bravo;A;56;Anger;High;512;0.999;0
Echo;A;4;Delta;H;54;Happiness;High;512;0.999;0
Echo;A;4;Delta;H;53;Happiness;High;512;0.999;0
Alpha;H;1;Bravo;A;58;Anger;High;512;0.999;0
Echo;A;1;Delta;H;56;Happiness;High;512;0.999;0
Alpha;H;10;Bravo;A;51;Anger;High;512;0.999;0
Delta;H;7;Echo;A;28;Anger;Low;512;0.999;0
Echo;H;1;Delta;H;56;Happiness;High;512;0.999;0
Echo;A;10;Delta;A;53;Anger;High;512;0.999;0
Echo;H;4;Delta;H;53;Happiness;High;512;0.999;0
Echo;H;4;Delta;H;54;Happiness;High;512;0.999;0
Alpha;H;7;Bravo;A;60;Anger;High;512;0.999;0
Delta;A;10;Echo;A;29;Anger;Low;512;0.999;0
Echo;A;8;Delta;A;51;Anger;High;512;0.999;0
Delta;A;4;Bravo;A;53;Anger;High;512;0.999;0
Echo;A;9;Delta;H;56;Happiness;High;512;0.999;0
Delta;A;6;Bravo;A;53;Anger;High;512;1;0
Echo;A;2;Delta;H;54;Happiness;High;512;1;0
Echo;A;2;Delta;H;53;Happiness;High;512;1;0
Delta;A;0;Echo;A;28;Anger;Low;512;1;0
Delta;H;0;Echo;A;28;Anger;Low;512;1;0
Echo;H;2;Delta;H;56;Happiness;High;512;1;0
Echo;A;10;Delta;A;50;Anger;High;512;1;0
Alpha;H;6;Bravo;A;60;Anger;High;512;1;0
Delta;A;1;Bravo;A;55;Anger;High;512;1;0
Echo;A;5;Delta;H;58;Happiness;High;512;1;0
Echo;H;5;Delta;H;53;Happiness;High;512;1;0
Echo;H;5;Delta;H;54;Happiness;High;512;1;0
Alpha;H;1;Bravo;A;59;Anger;High;512;1;0
Echo;A;6;Delta;H;58;Happiness;High;512;1;0
Echo;A;8;Delta;H;57;Happiness;High;512;1.001;0
Alpha;A;6;Bravo;A;60;Anger;High;512;1.001;0
Echo;A;8;Delta;H;55;Happiness;High;512;1.001;0
Echo;A;9;Delta;A;51;Anger;High;512;1.001;0
Echo;A;0;Delta;H;56;Happiness;High;512;1.001;0
Echo;H;0;Delta;H;56;Happiness;High;512;1.001;0
Echo;H;6;Delta;H;55;Happiness;High;512;1.001;0
Alpha;H;7;Bravo;A;58;Anger;High;512;1.001;0
Alpha;H;8;Bravo;A;60;Anger;High;512;1.001;0
Echo;H;6;Delta;H;57;Happiness;High;512;1.001;0
Echo;A;4;Delta;H;56;Happiness;High;512;1.001;0
Alpha;H;0;Bravo;A;60;Anger;High;512;1.001;0
Echo;H;4;Delta;H;56;Happiness;High;512;1.001;0
Echo;H;10;Delta;H;52;Happiness;High;512;1.001;0
Echo;A;1;Delta;H;55;Happiness;High;512;1.001;0
Echo;A;1;Delta;H;57;Happiness;High;512;1.001;0
Delta;A;1;Bravo;A;56;Anger;High;512;1.001;0
Echo;H;1;Delta;H;55;Happiness;High;512;1.001;0
Echo;H;1;Delta;H;57;Happiness;High;512;1.002;0
Echo;A;2;Delta;H;56;Happiness;High;512;1.002;0
Alpha;H;0;Bravo;A;58;Anger;High;512;1.002;0
Alpha;H;6;Bravo;A;58;Anger;High;512;1.002;0
Alpha;H;10;Bravo;A;53;Anger;High;512;1.002;0
Echo;H;9;Delta;H;52;Happiness;High;512;1.002;0
Echo;H;2;Delta;H;55;Happiness;High;512;1.002;0
Echo;A;9;Delta;H;55;Happiness;High;512;1.002;0
Echo;A;9;Delta;H;57;Happiness;High;512;1.002;0
Alpha;H;7;Bravo;A;59;Anger;High;512;1.002;0
Echo;H;2;Delta;H;57;Happiness;High;512;1.002;0
Delta;A;10;Echo;A;28;Anger;Low;512;1.002;0
Echo;H;5;Delta;H;56;Happiness;High;512;1.002;0
Alpha;H;10;Bravo;A;57;Anger;High;512;1.002;0
Echo;A;5;Delta;H;60;Happiness;High;512;1.002;0
Delta;A;7;Bravo;A;57;Anger;High;512;1.003;0
Echo;H;3;Delta;H;52;Happiness;High;512;1.003;0
Echo;A;6;Delta;H;60;Happiness;High;512;1.003;0
Echo;A;10;Delta;A;52;Anger;High;512;1.003;0
Echo;A;7;Delta;H;58;Happiness;High;512;1.003;0
Alpha;H;8;Bravo;A;58;Anger;High;512;1.003;0
Alpha;A;6;Bravo;A;58;Anger;High;512;1.003;0
Alpha;H;6;Bravo;A;59;Anger;High;512;1.003;0
Echo;H;8;Delta;H;50;Happiness;High;512;1.003;0
Echo;H;7;Delta;H;50;Happiness;High;512;1.003;0
Delta;A;9;Echo;A;29;Anger;Low;512;1.003;0
Echo;A;8;Delta;A;53;Anger;High;512;1.003;0
Echo;A;0;Delta;H;55;Happiness;High;512;1.003;0
Echo;H;0;Delta;H;55;Happiness;High;512;1.003;0
Delta;A;3;Bravo;A;53;Anger;High;512;1.003;0
Delta;A;2;Bravo;A;55;Anger;High;512;1.003;0
Echo;H;0;Delta;H;57;Happiness;High;512;1.003;0
Echo;A;0;Delta;H;57;Happiness;High;512;1.003;0
Echo;A;4;Delta;H;55;Happiness;High;512;1.003;0
Alpha;H;0;Bravo;A;59;Anger;High;512;1.003;0
Echo;A;5;Delta;H;59;Happiness;High;512;1.003;0
Echo;H;10;Delta;H;54;Happiness;High;512;1.003;0
Echo;H;10;Delta;H;53;Happiness;High;512;1.003;0
Echo;H;4;Delta;H;55;Happiness;High;512;1.003;0
Echo;A;4;Delta;H;57;Happiness;High;512;1.003;0
Echo;H;4;Delta;H;57;Happiness;High;512;1.003;0
Echo;A;6;Delta;H;59;Happiness;High;512;1.004;0
Alpha;A;6;Bravo;A;59;Anger;High;512;1.004;0
Delta;H;7;Bravo;A;55;Anger;High;512;1.004;0
Echo;A;8;Delta;A;50;Anger;High;512;1.004;0
Echo;A;2;Delta;H;55;Happiness;High;512;1.004;0
Echo;H;9;Delta;H;54;Happiness;High;512;1.004;0
Echo;H;9;Delta;H;53;Happiness;High;512;1.004;0
Alpha;H;8;Bravo;A;59;Anger;High;512;1.004;0
Echo;A;2;Delta;H;57;Happiness;High;512;1.004;0
Echo;H;5;Delta;H;55;Happiness;High;512;1.005;0
Delta;H;8;Bravo;A;55;Anger;High;512;1.005;0
Delta;A;2;Bravo;A;56;Anger;High;512;1.005;0
Echo;A;9;Delta;A;53;Anger;High;512;1.005;0
Echo;H;5;Delta;H;57;Happiness;High;512;1.005;0
Echo;A;6;Delta;A;51;Anger;High;512;1.005;0
Echo;H;3;Delta;H;54;Happiness;High;512;1.005;0
Echo;H;3;Delta;H;53;Happiness;High;512;1.005;0
Delta;A;7;Bravo;A;59;Anger;High;512;1.005;0
Echo;H;8;Delta;H;51;Happiness;High;512;1.005;0
Echo;H;7;Delta;H;51;Happiness;High;512;1.005;0
Delta;A;10;Bravo;A;56;Anger;High;512;1.005;0
Echo;A;7;Delta;H;60;Happiness;High;512;1.005;0
Echo;A;9;Delta;A;50;Anger;High;512;1.005;0
Delta;A;7;Bravo;A;60;Anger;High;512;1.006;0
Delta;A;7;Bravo;A;58;Anger;High;512;1.006;0
Delta;H;7;Bravo;A;56;Anger;High;512;1.006;0
Echo;H;10;Delta;H;56;Happiness;High;512;1.006;0
Delta;A;10;Bravo;A;55;Anger;High;512;1.006;0
Delta;A;9;Echo;A;28;Anger;Low;512;1.006;0
Echo;A;3;Delta;H;58;Happiness;High;512;1.006;0
Echo;A;7;Delta;H;59;Happiness;High;512;1.006;0
Echo;A;7;Delta;A;51;Anger;High;512;1.006;0
Delta;H;2;Bravo;A;55;Anger;High;512;1.006;0
Echo;H;9;Delta;H;56;Happiness;High;512;1.006;0
Echo;A;5;Delta;A;51;Anger;High;512;1.007;0
Delta;H;9;Echo;A;29;Anger;Low;512;1.007;0
Echo;A;8;Delta;A;52;Anger;High;512;1.007;0
Alpha;H;9;Bravo;A;60;Anger;High;512;1.007;0
Echo;H;3;Delta;H;56;Happiness;High;512;1.007;0
Delta;H;8;Bravo;A;56;Anger;High;512;1.007;0
Echo;A;10;Delta;H;58;Happiness;High;512;1.007;0
Delta;H;6;Bravo;A;55;Anger;High;512;1.007;0
Delta;H;5;Bravo;A;55;Anger;High;512;1.007;0
Delta;H;4;Bravo;A;55;Anger;High;512;1.007;0
Delta;H;10;Echo;A;29;Anger;Low;512;1.007;0
Delta;A;6;Bravo;A;57;Anger;High;512;1.007;0
Delta;H;1;Bravo;A;55;Anger;High;512;1.007;0
Delta;A;4;Bravo;A;57;Anger;High;512;1.008;0
Delta;H;2;Bravo;A;56;Anger;High;512;1.008;0
Echo;H;10;Delta;H;55;Happiness;High;512;1.008;0
Echo;A;3;Delta;H;60;Happiness;High;512;1.008;0
Echo;H;10;Delta;H;57;Happiness;High;512;1.008;0
Echo;A;9;Delta;A;52;Anger;High;512;1.008;0
Echo;H;9;Delta;H;55;Happiness;High;512;1.008;0
Delta;H;1;Bravo;A;56;Anger;High;512;1.009;0
Echo;H;9;Delta;H;57;Happiness;High;512;1.009;0
Alpha;H;9;Bravo;A;58;Anger;High;512;1.009;0
Echo;A;3;Delta;H;59;Happiness;High;512;1.009;0
Echo;A;6;Delta;A;53;Anger;High;512;1.009;0
Echo;H;6;Delta;H;58;Happiness;High;512;1.009;0
Delta;H;9;Echo;A;28;Anger;Low;512;1.009;0
Delta;H;6;Bravo;A;56;Anger;High;512;1.009;0
Delta;H;5;Bravo;A;56;Anger;High;512;1.009;0
Delta;H;4;Bravo;A;56;Anger;High;512;1.009;0
Echo;H;3;Delta;H;55;Happiness;High;512;1.009;0
Echo;H;1;Delta;H;58;Happiness;High;512;1.009;0
Echo;A;1;Delta;H;58;Happiness;High;512;1.009;0
Echo;H;3;Delta;H;57;Happiness;High;512;1.009;0
Echo;A;8;Delta;H;58;Happiness;High;512;1.009;0
Echo;A;10;Delta;H;60;Happiness;High;512;1.009;0
Echo;H;8;Delta;H;52;Happiness;High;512;1.009;0
Echo;H;7;Delta;H;52;Happiness;High;512;1.009;0
Delta;H;10;Echo;A;28;Anger;Low;512;1.009;0
Delta;A;1;Bravo;A;53;Anger;High;512;1.009;0
Delta;A;6;Bravo;A;59;Anger;High;512;1.01;0
Echo;H;2;Delta;H;58;Happiness;High;512;1.01;0
Alpha;H;9;Bravo;A;59;Anger;High;512;1.01;0
Echo;A;6;Delta;A;50;Anger;High;512;1.01;0
Delta;A;4;Bravo;A;59;Anger;High;512;1.01;0
Echo;A;7;Delta;A;53;Anger;High;512;1.01;0
Delta;A;9;Bravo;A;56;Anger;High;512;1.01;0
Echo;A;10;Delta;H;59;Happiness;High;512;1.01;0
Delta;H;0;Bravo;A;55;Anger;High;512;1.01;0
Delta;A;0;Bravo;A;55;Anger;High;512;1.01;0
Delta;A;6;Bravo;A;60;Anger;High;512;1.01;0
Delta;A;4;Bravo;A;58;Anger;High;512;1.01;0
Delta;A;6;Bravo;A;58;Anger;High;512;1.011;0
Echo;A;5;Delta;A;53;Anger;High;512;1.011;0
Echo;A;0;Delta;H;58;Happiness;High;512;1.011;0
Echo;H;0;Delta;H;58;Happiness;High;512;1.011;0
Alpha;H;10;Bravo;A;60;Anger;High;512;1.011;0
Delta;A;9;Bravo;A;55;Anger;High;512;1.011;0
Echo;A;4;Delta;H;58;Happiness;High;512;1.011;0
Delta;A;4;Bravo;A;60;Anger;High;512;1.011;0
Echo;H;6;Delta;H;60;Happiness;High;512;1.011;0
Echo;A;9;Delta;H;58;Happiness;High;512;1.011;0
Echo;H;1;Delta;H;60;Happiness;High;512;1.011;0
Delta;A;3;Bravo;A;57;Anger;High;512;1.011;0
Echo;A;7;Delta;A;50;Anger;High;512;1.011;0
Echo;A;1;Delta;H;60;Happiness;High;512;1.011;0
Echo;H;4;Delta;H;58;Happiness;High;512;1.011;0
Echo;H;8;Delta;H;53;Happiness;High;512;1.011;0
Echo;H;8;Delta;H;54;Happiness;High;512;1.011;0
Echo;H;7;Delta;H;54;Happiness;High;512;1.011;0
Echo;H;7;Delta;H;53;Happiness;High;512;1.011;0
Echo;A;8;Delta;H;60;Happiness;High;512;1.012;0
Delta;H;3;Bravo;A;55;Anger;High;512;1.012;0
Echo;A;5;Delta;A;50;Anger;High;512;1.012;0
Delta;A;0;Bravo;A;56;Anger;High;512;1.012;0
Delta;H;0;Bravo;A;56;Anger;High;512;1.012;0
Echo;A;2;Delta;H;58;Happiness;High;512;1.012;0
Echo;H;6;Delta;H;59;Happiness;High;512;1.012;0
Echo;H;1;Delta;H;59;Happiness;High;512;1.012;0
Echo;H;2;Delta;H;60;Happiness;High;512;1.012;0
Echo;A;1;Delta;H;59;Happiness;High;512;1.012;0
Echo;H;5;Delta;H;58;Happiness;High;512;1.012;0
Echo;A;8;Delta;H;59;Happiness;High;512;1.013;0
Alpha;H;10;Bravo;A;58;Anger;High;512;1.013;0
Echo;A;6;Delta;A;52;Anger;High;512;1.013;0
Delta;A;2;Bravo;A;53;Anger;High;512;1.013;0
Echo;H;2;Delta;H;59;Happiness;High;512;1.013;0
Echo;H;0;Delta;H;60;Happiness;High;512;1.013;0
Echo;A;0;Delta;H;60;Happiness;High;512;1.013;0
Echo;A;4;Delta;H;60;Happiness;High;512;1.013;0
Delta;H;3;Bravo;A;56;Anger;High;512;1.013;0
Echo;A;9;Delta;H;60;Happiness;High;512;1.013;0
Delta;H;9;Bravo;A;55;Anger;High;512;1.014;0
Echo;H;4;Delta;H;60;Happiness;High;512;1.014;0
Delta;H;7;Bravo;A;53;Anger;High;512;1.014;0
Echo;A;0;Delta;H;59;Happiness;High;512;1.014;0
Echo;H;0;Delta;H;59;Happiness;High;512;1.014;0
Echo;A;7;Delta;A;52;Anger;High;512;1.014;0
Echo;A;2;Delta;H;60;Happiness;High;512;1.014;0
Delta;A;3;Bravo;A;59;Anger;High;512;1.014;0
Alpha;H;10;Bravo;A;59;Anger;High;512;1.014;0
Echo;A;4;Delta;H;59;Happiness;High;512;1.014;0
Echo;H;7;Delta;H;56;Happiness;High;512;1.014;0
Echo;H;8;Delta;H;56;Happiness;High;512;1.014;0
Echo;A;9;Delta;H;59;Happiness;High;512;1.014;0
Delta;A;3;Bravo;A;58;Anger;High;512;1.014;0
Echo;H;4;Delta;H;59;Happiness;High;512;1.014;0
Delta;A;10;Bravo;A;53;Anger;High;512;1.014;0
Echo;A;5;Delta;A;52;Anger;High;512;1.015;0
Echo;H;5;Delta;H;60;Happiness;High;512;1.015;0
Echo;A;2;Delta;H;59;Happiness;High;512;1.015;0
Delta;H;8;Bravo;A;53;Anger;High;512;1.015;0
Delta;A;3;Bravo;A;60;Anger;High;512;1.015;0
Echo;H;10;Delta;H;58;Happiness;High;512;1.015;0
Delta;H;9;Bravo;A;56;Anger;High;512;1.015;0
Echo;H;5;Delta;H;59;Happiness;High;512;1.015;0
Delta;H;2;Bravo;A;53;Anger;High;512;1.015;0
Delta;H;8;Bravo;H;60;Happiness;High;512;1.016;0
Echo;H;9;Delta;H;58;Happiness;High;512;1.016;0
Delta;H;10;Bravo;A;55;Anger;High;512;1.016;0
